Id,y
10000,-66.00242349023127
10001,451.40650440115405
10002,-461.67641706029855
10003,40.50120875372456
10004,-126.74472245403844
10005,-342.53455181925193
10006,-396.55554211358884
10007,335.5412790790884
10008,-99.5124208706248
10009,304.8125398062761
10010,68.89453048978581
10011,412.3691954559093
10012,54.94237102476761
10013,-17.005550754779897
10014,-597.8499575722616
10015,443.5022887864147
10016,144.77448697804357
10017,-57.411163672537185
10018,134.38782757746267
10019,-108.98377598910898
10020,153.82482842506795
10021,611.7359836022034
10022,588.3896503384233
10023,-131.01679995801973
10024,-61.13562114122837
10025,-374.2484953169728
10026,74.15799307965428
10027,137.43837873610366
10028,420.08661179679103
10029,196.76562571344488
10030,268.4428498005336
10031,638.4749102511104
10032,127.37873138691813
10033,1.3491187583999573
10034,22.71045317740691
10035,342.2395345225651
10036,307.7039669741725
10037,348.1382087009419
10038,-168.65286130735456
10039,-20.221130904618093
10040,-551.7499275731111
10041,-429.9718040667418
10042,261.89195870674376
10043,389.82042612922146
10044,-96.16562227356596
10045,-210.71080125632696
10046,278.88186878401314
10047,-427.45330103104874
10048,-172.90325291756943
10049,467.26437835578486
10050,-631.5587355874401
10051,-355.5316593381777
10052,143.1732755386046
10053,69.19920259894145
10054,275.5882739767273
10055,-263.1886122041039
10056,167.49830723241223
10057,104.57789589014195
10058,230.07008661007706
10059,20.988026644576642
10060,-4.82258126250219
10061,-201.92294081063753
10062,560.0639265657707
10063,55.288476252448405
10064,671.3015746918351
10065,-493.74873828522925
10066,-279.3530367325922
10067,-53.71252761314614
10068,379.6981955009764
10069,315.07141085798366
10070,169.13001732614254
10071,-271.59930326901065
10072,783.8022226750344
10073,44.57731151554834
10074,57.406780054578846
10075,-161.07827414306828
10076,-220.6695784788574
10077,223.24129442929225
10078,352.66559554375647
10079,13.163291366266677
10080,-461.9941469857309
10081,305.3721466914247
10082,-230.5965617386106
10083,359.0744432425444
10084,-430.26056337592127
10085,-115.54882205546423
10086,-88.96006387867412
10087,-488.2901898080425
10088,-139.3503385471363
10089,57.338808108525676
10090,-190.33624272166506
10091,-6.5080929148235445
10092,189.29107774701745
10093,346.60367818565607
10094,871.627320648592
10095,-147.01353738653953
10096,443.4899377794314
10097,-30.498432974438543
10098,185.46345753445843
10099,-119.91717151732757
10100,43.57523800180896
10101,58.3185715522435
10102,-197.15246829839896
10103,-70.47160678841288
10104,-342.8460532886678
10105,-29.233589873716657
10106,49.522929296104124
10107,-16.246144137911617
10108,33.77506926160743
10109,-68.88307748324154
10110,25.86339949369636
10111,-617.3142842716965
10112,-185.9044130119504
10113,323.7831061093879
10114,-35.66219572212688
10115,-733.5297711613845
10116,-240.73856264735997
10117,-381.97314662424924
10118,75.3199446216952
10119,36.61032645911742
10120,-28.756270225024238
10121,-481.1606279685904
10122,408.8502304229905
10123,-765.0217471991643
10124,178.07269651637137
10125,-7.649879385671773
10126,134.79684623375837
10127,-477.4585142128699
10128,-248.70625301323668
10129,-361.8846572238643
10130,-18.755611748554173
10131,7.795604374434423
10132,-109.10598972538509
10133,-63.0737452421949
10134,591.8231837349173
10135,259.61263369662976
10136,-279.8658320087672
10137,93.22535940051883
10138,-427.28731541913635
10139,84.38656633089879
10140,-311.5446306441578
10141,11.419268612559978
10142,-297.8314684235852
10143,-331.9289709686445
10144,656.013230525732
10145,-476.6626813650553
10146,361.1940451337737
10147,-150.18526861192316
10148,299.9467190243267
10149,-191.7214321927064
10150,151.94999511612005
10151,-64.67275781576583
10152,351.2448616306329
10153,-370.6364457562725
10154,349.2249817861115
10155,273.524609616802
10156,783.1971843196885
10157,-124.23788973573834
10158,-155.22004432990852
10159,-506.9556493864122
10160,201.69321238561633
10161,-415.17405715963736
10162,-348.16510516956635
10163,-201.95224108681086
10164,-658.9504470533376
10165,179.3464016817155
10166,124.06925816168753
10167,-209.15025355201772
10168,213.70513477400615
10169,-82.11721023809005
10170,-97.11026989727122
10171,124.26800574647949
10172,50.289915657143986
10173,538.7439592813378
10174,630.0175345543366
10175,217.2592778265444
10176,-491.73374132670864
10177,-131.14175113883448
10178,362.39302241729445
10179,-14.363038055407658
10180,-30.26175736167655
10181,-107.32358076729909
10182,-334.06259292967223
10183,299.50639964643267
10184,-103.47221484505457
10185,179.8204994671945
10186,122.20070887900714
10187,86.58037161690795
10188,386.4825605669928
10189,-613.3611745045839
10190,-269.81638738346174
10191,260.7314512622863
10192,-44.620161280427375
10193,-159.15717576416705
10194,-145.24559879357489
10195,447.22821487599987
10196,476.35698596959503
10197,121.7942134532721
10198,-1.5356790561065747
10199,410.74409653877956
10200,90.82809979964681
10201,150.0733695684509
10202,24.033652961547986
10203,273.8866340536289
10204,-154.52926038025146
10205,42.58890150706539
10206,617.3417063168574
10207,38.939360761427814
10208,-91.43610119490394
10209,225.3532747739111
10210,151.058275770856
10211,-86.91664773646059
10212,-101.71788958007252
10213,161.93776502605556
10214,357.8704141035443
10215,32.14597818655426
10216,-379.1453992002924
10217,-165.94213222367208
10218,257.45392169454146
10219,-124.83850779184183
10220,47.08451472299133
10221,-67.05065138980315
10222,287.1733441341639
10223,836.2674277701626
10224,-78.73329260205499
10225,-293.00922915219553
10226,284.9163264622564
10227,377.9514320082291
10228,-473.9426195897224
10229,-538.8094549766043
10230,-372.90475040318904
10231,-83.3770088996871
10232,157.4620595191123
10233,167.502914561512
10234,-105.69040574319547
10235,561.1616879176291
10236,-149.35531895746922
10237,196.96680512352324
10238,-33.81991172758065
10239,5.199419882336985
10240,-121.70842296063267
10241,53.47357981737764
10242,531.2918938411239
10243,-157.60262258937712
10244,-183.77196239261272
10245,643.8322464256646
10246,17.780306010129507
10247,-92.07939719460165
10248,485.4931646050765
10249,-221.23657860793983
10250,490.60650504846245
10251,-43.67715915424899
10252,139.93322987117637
10253,207.5044744276116
10254,17.09264702435961
10255,-396.47203316052986
10256,-168.3016676152932
10257,-75.59324100124536
10258,-292.0735078007697
10259,-59.37366534663157
10260,247.36904706438503
10261,206.83112758185524
10262,17.462464464079325
10263,-181.81148500656968
10264,300.1761509454858
10265,-567.6387247955892
10266,311.5932728526354
10267,-9.929511835494562
10268,161.40782304547835
10269,272.3855992297233
10270,55.12245741942564
10271,-15.278267412197406
10272,286.40230194290257
10273,387.88861194347413
10274,-148.57888863638522
10275,171.95235244839625
10276,-411.57059222267907
10277,213.8025382707525
10278,133.93002437371695
10279,-99.01717750124281
10280,-162.4172422455819
10281,-39.07419011347836
10282,-295.15845218323904
10283,141.3248135435963
10284,163.0598300533447
10285,-55.455401462417164
10286,-145.74067609352238
10287,16.350462436353354
10288,-364.2985584828285
10289,558.663018737672
10290,40.05066121900728
10291,67.63734504296968
10292,559.8400846554666
10293,469.8069471574169
10294,-149.49980105452923
10295,-328.822786699696
10296,425.7713170466749
10297,85.50466241179372
10298,-166.91553705584954
10299,-662.2984070393497
10300,50.280391653003335
10301,-11.35571833296002
10302,-451.81126444953253
10303,78.6728331341308
10304,-386.8187999173564
10305,-273.22738305237266
10306,352.01504544002296
10307,-263.8480409181026
10308,-214.73022299361116
10309,-84.88115489738549
10310,745.8832791254237
10311,-418.9751084522758
10312,739.199125166194
10313,-469.0774263529473
10314,481.82984486567085
10315,363.20797478743987
10316,-270.2530418207191
10317,-399.5921247161324
10318,234.4572803070658
10319,-38.734693570326954
10320,238.36874871850767
10321,28.697441990183666
10322,238.23095785965475
10323,-130.0074403000003
10324,-681.2945617788487
10325,61.58065295954377
10326,-444.92985067095935
10327,-14.713208392839832
10328,680.476782342858
10329,288.7326064937662
10330,839.970490155673
10331,416.6574765191816
10332,167.35603728915845
10333,-86.77953786706674
10334,332.7699676004362
10335,-201.33443093425365
10336,-43.62508298784142
10337,-107.90237779609674
10338,-284.035738025171
10339,232.60855717832757
10340,237.83315171540156
10341,74.39980567720355
10342,255.5177040636455
10343,-168.64961928561027
10344,68.5633460162902
10345,-365.4419817252605
10346,189.70649886094594
10347,-369.83324976670997
10348,-250.90024390237892
10349,76.31355019623206
10350,-344.94550923377585
10351,-187.4233932681272
10352,482.16975698252276
10353,125.75266972886025
10354,450.69194375218734
10355,216.17619018208188
10356,34.3419357193053
10357,57.51145596121587
10358,-211.41949894712664
10359,49.76249180949305
10360,76.1110402075838
10361,-29.196254490440314
10362,33.048958528736364
10363,364.5627121631002
10364,234.4828098731534
10365,-21.796554859092357
10366,-476.93787704780135
10367,43.56765899304609
10368,-310.9572136651708
10369,-46.9411162260373
10370,181.1955810713361
10371,-214.96242982007183
10372,-80.22706031522243
10373,841.2082291657399
10374,102.3567870858707
10375,37.29773804688139
10376,77.39818275960256
10377,435.79452149369195
10378,111.39479265155659
10379,-128.829224153874
10380,573.0501210583958
10381,48.60246807791164
10382,-68.5541465921883
10383,56.68162450583015
10384,-360.3099319994401
10385,131.90192283450418
10386,-264.5258976334306
10387,-378.7932497249936
10388,-190.09929259976647
10389,862.9152130409639
10390,159.57649666231165
10391,514.0204635801458
10392,61.387667803407865
10393,720.8758958326599
10394,-450.97673103980253
10395,105.89444211999687
10396,-27.5326030440036
10397,-23.435561966771182
10398,331.2059982949475
10399,-156.0245639482403
10400,0.9477018385606896
10401,17.232405165319133
10402,143.23908417021292
10403,53.22645139074784
10404,41.01334926979475
10405,-129.39255146834745
10406,430.9165210459311
10407,-427.90961965735585
10408,49.11400485209256
10409,-221.64758038918865
10410,-313.75971218685
10411,115.2445224470693
10412,96.10097204453518
10413,-399.91598494242163
10414,-8.411407923563912
10415,733.1841324374712
10416,-332.42676649165156
10417,83.67612042194455
10418,339.79274865544227
10419,-35.11570131451471
10420,38.20433543387772
10421,-606.1984890559304
10422,194.27285338946203
10423,155.03155116158197
10424,-111.25647787348214
10425,-63.33937163651645
10426,403.9358187289636
10427,690.9194303358615
10428,75.78129943645034
10429,-340.31540652357603
10430,-195.76159542698093
10431,40.44513870875424
10432,-137.6541879602925
10433,-95.674796589545
10434,290.8435378725041
10435,568.4646813472783
10436,351.2186507540757
10437,194.71516658168431
10438,-312.1508420871945
10439,-518.3107868724488
10440,-80.75158048061431
10441,-109.91053830578542
10442,491.41083647519696
10443,371.485144860494
10444,343.8566446684357
10445,114.60785397368302
10446,-315.20442190988314
10447,83.10396509306989
10448,-82.59915101774247
10449,-182.21902722527713
10450,-294.91729245130404
10451,-294.21055531486945
10452,611.547041735652
10453,-34.756134103591926
10454,-115.04157690057782
10455,263.27933790237785
10456,346.0565120928389
10457,194.61161526911104
10458,257.3561496384943
10459,-303.2080949271163
10460,-173.19591085705866
10461,-88.53983448578347
10462,137.60161200011427
10463,337.0486492780671
10464,155.72523460362714
10465,-250.2907929052397
10466,148.06340015143442
10467,333.68218860937685
10468,-260.3363923834269
10469,340.3079092279151
10470,224.68535571269575
10471,-607.2797170619319
10472,-54.859592940917985
10473,-685.0910817258438
10474,268.2582707785936
10475,108.79743563388311
10476,-233.16761717272152
10477,115.89088157850374
10478,75.2887546149845
10479,312.58695394034254
10480,78.42590704679493
10481,-509.630796439584
10482,142.15294578474683
10483,-567.6096744598851
10484,99.19784411012964
10485,181.7656936468099
10486,-27.407098394358865
10487,-646.8210508159776
10488,-261.6328162502987
10489,-398.8768891978151
10490,-259.4107520561836
10491,-252.05740356799097
10492,-25.647967227333535
10493,-479.3579494231414
10494,109.9106861902196
10495,161.94257969114022
10496,-436.80717423975597
10497,-66.01220442256913
10498,-73.6053826540711
10499,51.002739446194816
10500,7.609681032164577
10501,-38.390486731083975
10502,493.5959706069295
10503,-303.4490805444867
10504,285.3630587606863
10505,236.93082121946415
10506,-112.90288738209145
10507,-104.91639705404594
10508,70.11071172015303
10509,-334.40218077461844
10510,-526.1520613513328
10511,26.695126681541527
10512,16.625076878907173
10513,-282.62391868623985
10514,-156.764389223249
10515,-368.70385240105577
10516,87.26698388397298
10517,9.621961449395148
10518,159.33855433395
10519,737.835436190072
10520,-63.525614896838604
10521,253.39234540406838
10522,-195.47926226047971
10523,-233.60406275700703
10524,672.0430027603306
10525,161.02647811634077
10526,-86.92388588378273
10527,767.4499376317871
10528,300.1434547015417
